prompt_idx,feature_id,layer,effect_size,abs_effect_size,sign_flipped,baseline_logit_diff,intervened_logit_diff,relative_effect,community,grad_attr_sign,frequency_pdt,mean_activation_pdt,mean_abs_grad_attr_pdt,position_role,is_circuit_feature,is_global_alpha_discrim,is_global_beta_discrim,role_label,prompt_id,prompt_short,level,level_label,group_id,cue_label,cue_type,relation_type,concept_route,latent_state_target,correct_answer,difficulty,inference_steps,wording_variant,semantic_equiv_group,contrastive_pair_id,contrastive_role,is_anchor,is_kw_variant,is_auxiliary,keyword_free,has_alpha_keyword,has_beta_keyword,is_uniquely_determining,baseline_sign_diff,sign_correct,hard_correct
98,L10_F116205,10,-1.90625,1.90625,False,6.25,4.34375,0.304999999512,,,,,,,,,,,p0098,"In beta-minus radioactive decay, a neutron emits a negatively charged particle a",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,5.609659671783447,True,True
99,L10_F116205,10,-1.3125,1.3125,False,9.3125,8.0,0.1409395971640916,,,,,,,,,,,p0099,"In spallation neutron sources, high-energy protons bombard a heavy metal target ",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,9.342213153839111,True,True
100,L10_F116205,10,-0.53125,0.53125,False,2.03125,1.5,0.2615384602508875,,,,,,,,,,,p0100,"In a fission reactor, the chain reaction produces daughter nuclei identified by ",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,1.426900863647461,True,True
101,L10_F116205,10,0.0625,0.0625,False,6.21875,6.28125,0.0100502512401202,,,,,,,,,,,p0101,"In the early universe, free positively charged particles combined with electrons",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,5.681704998016357,True,True
102,L10_F116205,10,0.375,0.375,False,11.4375,11.8125,0.0327868852172355,,,,,,,,,,,p0102,"While protons define the element, which neutral nuclear particles determine the ",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,11.91838312149048,True,True
103,L10_F116205,10,-0.8125,0.8125,False,5.53125,4.71875,0.146892655101663,,,,,,,,,,,p0103,"Which nuclear particle, when counted, gives the atomic number of an element? Ans",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,-0.3510103225708008,False,False
104,L10_F116205,10,0.46875,0.46875,False,4.84375,5.3125,0.0967741933485952,,,,,,,,,,,p0104,The plum-pudding model of the atom proposed negatively charged particles embedde,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.836760520935059,True,True
105,L10_F116205,10,-1.09375,1.09375,False,7.6875,6.59375,0.1422764225791526,,,,,,,,,,,p0105,"In nuclear pair production of neutrons, a high-energy photon can produce a proto",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,6.055293083190918,True,True
106,L10_F116205,10,-0.875,0.875,False,11.375,10.5,0.0769230768554522,,,,,,,,,,,p0106,"Unlike the proton, which particle in the nucleus carries no electric charge? Ans",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,9.178346633911133,True,True
107,L10_F116205,10,-1.15625,1.15625,False,3.40625,2.25,0.3394495402878545,,,,,,,,,,,p0107,"Unlike massive nuclear particles, which light, negatively charged lepton orbits ",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.944971561431885,True,True
108,L10_F116205,10,-1.625,1.625,False,7.625,6.0,0.2131147538188659,,,,,,,,,,,p0108,"In nuclear structure physics, adding one neutral particle to carbon-12 produces ",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,5.977040410041809,True,True
109,L10_F116205,10,-1.6875,1.6875,False,6.25,4.5625,0.269999999568,,,,,,,,,,,p0109,"In antenna theory, oscillating charges emit massless particles that carry electr",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,5.168465614318848,True,True
110,L10_F116205,10,-1.25,1.25,False,8.4375,7.1875,0.1481481479725651,,,,,,,,,,,p0110,"Unlike the charged proton, which nuclear particle has zero net charge? Answer:",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.15641736984253,True,True
111,L10_F116205,10,0.375,0.375,False,3.1875,3.5625,0.1176470584544406,,,,,,,,,,,p0111,Linear accelerators accelerate beams of negatively charged particles to near lig,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,3.0897741317749023,True,True
112,L10_F116205,10,0.5,0.5,False,7.375,7.875,0.0677966100775639,,,,,,,,,,,p0112,"In the Bohr model of the atom, particles orbit the nucleus in quantized energy l",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.445202827453613,True,True
113,L10_F116205,10,-0.75,0.75,False,9.625,8.875,0.0779220778411199,,,,,,,,,,,p0113,"As atomic number increases, more neutral nuclear particles are needed relative t",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,7.19120979309082,True,True
114,L10_F116205,10,0.75,0.75,False,10.5625,11.3125,0.0710059170925387,,,,,,,,,,,p0114,"Unlike electrons and protons, which nuclear particle cannot be detected directly",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,11.32456636428833,True,True
115,L10_F116205,10,-0.8125,0.8125,False,7.21875,6.40625,0.1125541123981934,,,,,,,,,,,p0115,"In fluorescence microscopy, fluorescent labels emit discrete electromagnetic ene",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,1.849224090576172,True,True
116,L10_F116205,10,-0.3125,0.3125,False,9.3125,9.0,0.0335570469438313,,,,,,,,,,,p0116,"While neutrons contribute mass without charge, the particle that balances proton",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.762215614318848,True,True
117,L10_F116205,10,-0.8125,0.8125,False,3.125,2.3125,0.259999999168,,,,,,,,,,,p0117,"In the hydrogen atom, the ground state energy is −13.6 eV, which is the binding ",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,5.039035797119141,True,True
118,L10_F116205,10,-0.0625,0.0625,False,9.4375,9.375,0.0066225165492741,,,,,,,,,,,p0118,"Unlike quarks which are confined inside protons and neutrons, which free negativ",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,10.022892475128174,True,True
119,L10_F116205,10,-0.4375,0.4375,False,5.96875,5.53125,0.073298429196568,,,,,,,,,,,p0119,"In nuclear fission, uranium-235 absorbs a slow neutral particle and splits into ",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,5.793112754821777,True,True
120,L10_F116205,10,-0.375,0.375,False,8.875,8.5,0.0422535210791509,,,,,,,,,,,p0120,Nuclear stability requires that the number of neutral nuclear particles increase,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,7.230834007263184,True,True
121,L10_F116205,10,-1.4375,1.4375,False,9.0,7.5625,0.159722222044753,,,,,,,,,,,p0121,"In heavy nuclei like uranium, the ratio of neutral nuclear particles to protons ",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.160660743713379,True,True
122,L10_F116205,10,-0.53125,0.53125,False,5.71875,5.1875,0.0928961747009465,,,,,,,,,,,p0122,"While electrons carry charge through wires, which massless particle carries elec",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,5.224159240722656,True,True
123,L10_F116205,10,-3.3125,3.3125,False,9.4375,6.125,0.3509933771115301,,,,,,,,,,,p0123,"Unlike the W+ boson (charged weak force mediator with significant mass), which m",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,6.073936462402344,True,True
124,L10_F116205,10,-0.1875,0.1875,False,9.4375,9.25,0.0198675496478224,,,,,,,,,,,p0124,"Bismuth-209, the heaviest stable mononuclidic element, achieves stability throug",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.113982200622559,True,True
125,L10_F116205,10,-0.0625,0.0625,False,11.25,11.1875,0.0055555555506172,,,,,,,,,,,p0125,"While protons carry positive charge and electrons carry negative charge, which n",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,9.229379653930664,True,True
126,L10_F116205,10,-0.375,0.375,False,7.125,6.75,0.0526315788734995,,,,,,,,,,,p0126,"In contrast to the proton which repels other protons electromagnetically, which ",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,8.515011310577393,True,True
127,L10_F116205,10,-2.25,2.25,False,6.28125,4.03125,0.3582089546535977,,,,,,,,,,,p0127,"In photochemistry, a reaction is triggered when a molecule absorbs a discrete el",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,2.6260881423950195,True,True
128,L10_F116205,10,-0.0625,0.0625,False,1.5,1.4375,0.0416666663888888,,,,,,,,,,,p0128,Photovoltaic cells convert the energy of massless electromagnetic force carriers,AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,1.0284624099731443,True,True
129,L10_F116205,10,0.375,0.375,False,7.875,8.25,0.0476190475585789,,,,,,,,,,,p0129,Atomic emission spectra arise when negatively charged particles fall from higher,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.700344085693359,True,True
130,L10_F116205,10,-0.875,0.875,False,3.1875,2.3125,0.2745098030603614,,,,,,,,,,,p0130,"In Mössbauer spectroscopy, discrete high-energy electromagnetic packets are emit",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,0.5805397033691406,True,True
131,L10_F116205,10,-0.5,0.5,False,9.25,8.75,0.0540540539956172,,,,,,,,,,,p0131,"Nuclear fission releases several fast neutral particles; when moderated, these c",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.833396911621094,True,True
132,L10_F116205,10,-1.625,1.625,False,2.125,0.5,0.7647058787543253,,,,,,,,,,,p0132,"In positron emission tomography, two discrete high-energy electromagnetic packet",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,0.8937830924987793,True,True
133,L10_F116205,10,-1.84375,1.84375,False,7.4375,5.59375,0.2478991593305557,,,,,,,,,,,p0133,"When a nucleus captures a neutral particle in a reactor, it may become an unstab",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,6.594324588775635,True,True
134,L10_F116205,10,-2.65625,2.65625,False,9.375,6.71875,0.2833333330311111,,,,,,,,,,,p0134,Uranium-238 undergoes neutron capture to produce plutonium-239; the neutral part,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.186408519744873,True,True
135,L10_F116205,10,-1.03125,1.03125,False,4.40625,3.375,0.2340425526603289,,,,,,,,,,,p0135,"In laser-driven inertial confinement fusion, powerful lasers compress a fuel pel",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,1.8050518035888672,True,True
136,L10_F116205,10,0.4375,0.4375,True,-0.0625,0.375,6.99999888000018,,,,,,,,,,,p0136,"Unlike pions (mesons that mediate nuclear force), which neutral nucleon actually",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,2.2039289474487305,True,True
137,L10_F116205,10,-0.84375,0.84375,False,2.8125,1.96875,0.2999999989333333,,,,,,,,,,,p0137,"Unlike the antiproton (which annihilates with protons), which stable positively ",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,2.133547782897949,True,True
138,L10_F116205,10,-2.0,2.0,False,11.0625,9.0625,0.1807909602885505,,,,,,,,,,,p0138,Which nuclear particle has zero charge but significant mass? Answer:,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,9.601098537445068,True,True
139,L10_F116205,10,-1.8125,1.8125,False,7.5,5.6875,0.2416666663444444,,,,,,,,,,,p0139,"In Thomson's cathode ray experiment, a beam of negative particles travelled from",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,6.260394096374512,True,True
140,L10_F116205,10,-0.5,0.5,False,7.625,7.125,0.0655737704058049,,,,,,,,,,,p0140,"In laser cooling, photons are absorbed and re-emitted to slow down negatively ch",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,8.34570837020874,True,True
141,L10_F116205,10,4.078125,4.078125,False,2.109375,6.1875,1.9333333241679012,,,,,,,,,,,p0141,Positive ions form when an atom loses its outermost negatively charged particle.,AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,3.4111814498901367,True,True
142,L10_F116205,10,-0.75,0.75,False,7.0,6.25,0.1071428569897959,,,,,,,,,,,p0142,"In lead-208, there are 82 protons and 126 neutral nuclear particles. What are th",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.174721240997314,True,True
143,L10_F116205,10,-0.875,0.875,False,9.375,8.5,0.0933333332337777,,,,,,,,,,,p0143,"In thermionic emission, heating a cathode causes negatively charged particles to",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,8.94700813293457,True,True
144,L10_F116205,10,-0.09375,0.09375,False,6.90625,6.8125,0.0135746606138285,,,,,,,,,,,p0144,"While electrons are leptons and neutrons are neutral baryons, which nuclear part",AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,4.136684417724609,True,True
145,L10_F116205,10,-5.84375,5.84375,True,5.59375,-0.25,1.0446927355625606,,,,,,,,,,,p0145,"Unlike the pion (massive, mediates residual nuclear force), which massless parti",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,4.448410987854004,True,True
146,L10_F116205,10,0.359375,0.359375,False,3.796875,4.15625,0.0946502055120323,,,,,,,,,,,p0146,"Unlike the W boson (which mediates weak interactions), which neutral stable nucl",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,3.6195363998413086,True,True
147,L10_F116205,10,-1.875,1.875,False,7.25,5.375,0.2586206892984542,,,,,,,,,,,p0147,"Unlike the charged W± bosons (which mediate charged current interactions), which",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,5.208723545074463,True,True
148,L10_F116205,10,-0.65625,0.65625,False,4.875,4.21875,0.1346153843392505,,,,,,,,,,,p0148,"Which particle, when exchanged between two charges, gives rise to the electromag",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,-0.7653512954711914,False,False
149,L10_F116205,10,-0.125,0.125,False,10.5,10.375,0.011904761893424,,,,,,,,,,,p0149,"Unlike the proton (charge +1) and neutron (charge 0), which atomic particle has ",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,12.068519711494446,True,True
150,L10_F116205,10,-0.875,0.875,False,10.125,9.25,0.0864197530010669,,,,,,,,,,,p0150,The Large Hadron Collider accelerates beams of positively charged nuclear partic,AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,7.07533073425293,True,True
151,L10_F116205,10,0.375,0.375,False,8.375,8.75,0.044776119349521,,,,,,,,,,,p0151,"In particle physics, virtual particles mediate forces; the virtual particle resp",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,5.048319339752197,True,True
152,L10_F116205,10,0.03125,0.03125,False,6.90625,6.9375,0.0045248868712761,,,,,,,,,,,p0152,The atomic number of an element equals the count of positively charged particles,AUX,auxiliary,?,,,,,,proton,,,,,,,False,False,False,True,False,False,True,2.8513083457946777,True,True
153,L10_F116205,10,-2.109375,2.109375,False,6.09375,3.984375,0.3461538455857988,,,,,,,,,,,p0153,Which particle in the atomic nucleus has no electric charge? Answer:,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,5.51282811164856,True,True
154,L10_F116205,10,-1.0625,1.0625,False,9.6875,8.625,0.1096774192416233,,,,,,,,,,,p0154,"In stellar nucleosynthesis, rapid neutron capture (r-process) involves a nucleus",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,9.379783630371094,True,True
155,L10_F116205,10,-1.15625,1.15625,False,9.0,7.84375,0.1284722220794752,,,,,,,,,,,p0155,The nuclear valley of stability shows that heavier nuclei require more neutral p,AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,5.16215705871582,True,True
156,L10_F116205,10,0.0625,0.0625,False,8.0625,8.125,0.0077519379748813,,,,,,,,,,,p0156,"In the fission of plutonium-239 in a fast reactor, fast neutral particles are re",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,8.612592697143555,True,True
157,L10_F116205,10,-0.75,0.75,False,8.8125,8.0625,0.0851063828821487,,,,,,,,,,,p0157,"In stellar s-process nucleosynthesis, nuclei accumulate neutral particles one at",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,6.289392948150635,True,True
158,L10_F116205,10,0.1875,0.1875,False,2.125,2.3125,0.0882352937024221,,,,,,,,,,,p0158,"In muon spin rotation experiments, neutral nuclear particles in the muon-stoppin",AUX,auxiliary,?,,,,,,neutron,,,,,,,False,False,False,True,False,False,True,1.528111457824707,True,True
159,L10_F116205,10,-0.46875,0.46875,False,5.5,5.03125,0.085227272572314,,,,,,,,,,,p0159,"In stimulated emission, an incoming discrete electromagnetic packet triggers an ",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,3.316478729248047,True,True
160,L10_F116205,10,-3.25,3.25,False,7.40625,4.15625,0.4388185648083462,,,,,,,,,,,p0160,"In pair production near a nucleus, a high-energy photon creates a negatively cha",AUX,auxiliary,?,,,,,,electron,,,,,,,False,False,False,True,False,False,True,5.828739643096924,True,True
161,L10_F116205,10,-1.3125,1.3125,True,0.625,-0.6875,2.0999999664000004,,,,,,,,,,,p0161,"In optical fibres, information is encoded in pulses of massless electromagnetic ",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,1.3522825241088867,True,True
162,L10_F116205,10,-1.625,1.625,False,6.875,5.25,0.2363636360198347,,,,,,,,,,,p0162,"In quantum electrodynamics (QED), the electromagnetic force between two charged ",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,5.5582194328308105,True,True
163,L10_F116205,10,-0.34375,0.34375,False,4.53125,4.1875,0.0758620687980975,,,,,,,,,,,p0163,"In photodisintegration, a high-energy massless electromagnetic mediating particl",AUX,auxiliary,?,,,,,,photon,,,,,,,False,False,False,True,False,False,True,2.058865547180176,True,True
